0.0209326;0.0323704;-0.0324596;0.0323121;-0.050262;0.0501703;0.0503317;0.0779383;-0.04187;-0.0648091;0.0427458;-0.0643269;0.0646819;-0.10069;-0.0652116;0.0415683;-0.100129;-0.0649863;-0.0280973;0.0685012;0.0999947;0.0576294;0.0833617;-0.0565703;-0.0867157;0.0366454;-0.129819;-0.0834606;-0.0563906;-0.0569221;0.129827;0.0828894;0.086589;-0.129736;-0.0730319;0.0358619;-0.0718878;-0.110534;-0.0608655;-0.0668785;0.0603269;-0.0884907;-0.111083;-0.112527;0.167942;-0.0725259;0.0726539;0.11224;0.0629101;-0.112242
0.0209055;0.0161961;-0.0324272;0.032393;-0.0251203;0.0251731;0.0502763;0.0388837;0.0209745;0.0324658;0.0413861;0.0329729;0.0324254;0.0502507;-0.0648561;0.0414803;-0.0504177;-0.0325973;0.043291;0.0602957;0.0505642;-0.0558381;-0.0415057;0.0562975;0.0871835;0.0358354;0.0648079;0.0421335;-0.0279227;-0.0558317;-0.0646742;0.0840603;0.0433637;-0.0648518;0.0732747;0.0370327;0.0355847;0.113114;-0.023023;0.0747646;0.0521116;-0.0426318;0.0569943;0.11244;-0.0839666;-0.072681;-0.0359887;0.0562385;-0.0627834;0.0560875
0.020891;-0.0161347;-0.0324069;0.0324254;0.0251176;-0.0250552;0.0501853;-0.039;0.0210081;0.0324452;0.0413605;0.0329472;-0.0324797;0.0505475;-0.0650263;0.0414573;0.0500198;0.0322974;-0.0287601;0.0684202;-0.0505675;0.0556469;-0.0423163;-0.0561697;-0.0868469;0.0366247;0.0649652;0.04191;0.0280155;-0.0556075;-0.0647323;0.0839763;-0.0436793;0.0646085;-0.0729639;0.0356822;0.0368172;-0.112826;0.0231533;-0.0700568;0.0601504;0.0443488;0.0546323;-0.112529;-0.0838546;-0.0724683;-0.0361564;-0.0562165;0.0626408;0.0562443
0.0209492;-0.0324284;-0.0323848;0.0324751;0.0502339;-0.0502048;0.0501868;-0.0778406;-0.041846;-0.0649921;0.0426497;-0.0642292;-0.0649399;-0.0997858;-0.0653047;0.0416;0.100814;0.0647464;0.0425505;0.0608042;-0.100167;-0.0563467;0.0840717;0.0561102;0.0872867;0.0359204;-0.129508;-0.0838357;0.0561581;-0.0568851;0.12975;0.0832525;-0.0871916;0.129844;0.0724843;0.03694;-0.0729049;0.110924;0.0614017;0.0732523;0.0516074;0.0853953;-0.112013;0.112487;0.167865;-0.0725029;0.0728744;-0.112264;-0.0626659;-0.112373
0.0209025;0.0323699;-0.0324648;0.0161636;-0.0502424;0.0251487;0.0252006;0.0389521;-0.041874;-0.0648462;0.0423202;-0.0318823;0.0647784;-0.050319;-0.032399;-0.0210781;-0.0499617;0.0325195;-0.0396853;-0.0280713;-0.0505713;0.0563416;0.0833142;-0.0281647;-0.043214;0.0363738;-0.0649327;0.0419381;-0.0561228;-0.0276932;-0.065265;-0.0415267;0.0437649;0.0649492;-0.0726667;-0.0356167;-0.0723346;-0.0579649;0.0555886;0.032131;-0.057709;0.0861336;-0.0573182;0.0565882;-0.0835047;0.0361874;-0.0725549;-0.0560594;0.0625295;0.112353
0.0209189;0.0162119;-0.0324228;0.0162091;-0.0250969;0.012545;0.025136;0.019452;0.020989;0.0324138;0.0416276;0.0167246;0.0324413;0.0250095;-0.0322432;-0.0210915;-0.0251921;0.0162996;0.0321633;-0.0361631;-0.0247744;-0.0566447;-0.0415006;0.028197;0.0436206;0.0361454;0.0323646;-0.0209105;-0.0282468;-0.0284164;0.0320191;-0.0419518;0.0217666;0.0324974;0.0723765;-0.0368274;0.036158;0.0552619;0.0283306;-0.0395686;-0.0542868;0.043809;0.0273912;-0.056515;0.0417416;0.0364485;0.0360968;-0.0281061;-0.0626863;-0.0562366
0.0209334;-0.0161646;-0.0324004;0.0162291;0.0251124;-0.0124798;0.0250789;-0.0195681;0.0210358;0.0324199;0.0416007;0.0167661;-0.0324357;0.0253055;-0.032325;-0.0211793;0.0249885;-0.0161639;-0.03935;-0.0283274;0.024868;0.0560953;-0.0422032;-0.0280735;-0.0433166;0.036432;0.0323298;-0.0210488;0.0279313;-0.0282646;0.0319896;-0.0421331;-0.0215154;-0.0325137;-0.0724049;-0.0356576;0.0364209;-0.0554988;-0.0286145;0.034152;-0.0577628;-0.0431396;0.029128;0.056545;0.0416806;0.0362876;0.0361982;0.0280658;0.062853;-0.0560927
0.0209542;-0.0324197;-0.0324212;0.0162579;0.0502264;-0.0250666;0.0250867;-0.0388817;-0.0418427;-0.0648842;0.0422638;-0.0318408;-0.0649034;-0.0498628;-0.0324765;-0.0210012;0.0503911;-0.0323498;0.0324991;-0.0361678;0.0504954;-0.0553043;0.0840812;0.0278674;0.0437273;0.0360162;-0.0649119;0.0417259;0.05619;-0.0278327;-0.0653045;-0.0414958;-0.0436132;-0.0646695;0.0721281;-0.036785;-0.0727966;0.0572828;-0.0556415;-0.0368489;-0.0545236;-0.0878582;-0.0555633;-0.0564187;-0.0834313;0.0361285;-0.0727554;0.0561681;-0.0628468;0.1122
0.020854;0.0324534;-0.0324062;-0.0161899;-0.0502174;-0.025103;-0.0251262;-0.0389203;-0.0417804;-0.0647941;0.0415238;0.0330769;0.0649161;0.0502714;0.0326095;-0.020751;0.050116;0.0324884;-0.0396995;-0.028271;-0.0503946;0.056255;0.0834007;0.0281499;0.0437202;0.0358964;0.064835;0.0420425;-0.056023;0.028592;-0.0649363;-0.0415753;-0.0435002;0.0648029;-0.0721692;0.0369458;-0.0728217;0.0572513;-0.0535451;0.0396924;0.0539345;-0.0861226;0.0575371;0.0564491;-0.0838645;0.0362359;0.0725474;-0.0561873;0.0630209;-0.112186
0.02093;0.0162364;-0.0324119;-0.0161739;-0.0251189;-0.0125923;-0.0251307;-0.0194747;0.0209671;0.0323575;0.0420627;-0.0156678;0.0324022;-0.0252367;0.0324364;-0.020712;0.0251526;0.0162711;0.0320802;-0.0361398;-0.024852;-0.0566385;-0.041596;-0.0280739;-0.0433091;0.0365618;-0.0325551;-0.0209077;-0.0280149;0.0279953;0.0323315;-0.0418963;-0.0220616;0.0324402;0.072366;0.0357764;0.0365435;-0.0549177;-0.0304685;-0.0323787;0.058091;-0.0438722;-0.0278577;-0.0564635;0.041976;0.0361434;-0.0363323;-0.0280956;-0.0628815;0.0561245
0.0209352;-0.016228;-0.0324379;-0.0162488;0.0251231;0.012537;-0.0250751;0.019416;0.0209818;0.0324021;0.0420242;-0.0156722;-0.0324916;-0.0252334;0.0324246;-0.0208438;-0.0250555;-0.0161076;-0.0393036;-0.0282463;0.0248443;0.0561612;-0.0420765;0.0281595;0.0437383;0.0358923;-0.0324244;-0.0210028;0.0281931;0.0279267;0.0323584;-0.0421173;0.0217858;-0.0324797;-0.0722582;0.0367049;0.0359272;0.0557989;0.0307133;0.0380402;0.0541574;0.0431451;-0.0279892;0.0564667;0.0419678;0.0361524;-0.0361887;0.0280582;0.0627495;0.0562282
0.0209638;-0.0324417;-0.0324504;-0.0162847;0.0502362;0.0251048;-0.0250676;0.0389173;-0.0418263;-0.0647394;0.0414872;0.033035;-0.0646979;0.050089;0.0326202;-0.0207467;-0.0503257;-0.0323347;0.0324411;-0.0363158;0.0505271;-0.0553744;0.0841139;-0.0282236;-0.0433562;0.0365394;0.064774;0.0416524;0.0562652;0.028495;-0.0649187;-0.0415027;0.0433887;-0.0647367;0.0727718;0.0354033;-0.072258;-0.057947;0.0536232;-0.0354565;0.0582263;0.0878297;0.0538962;-0.0566107;-0.0838648;0.0364265;0.0723905;0.0561241;-0.0627576;-0.112392
0.0208527;0.0324924;-0.0323996;-0.0323955;-0.0502332;-0.0502539;-0.0503439;-0.077862;-0.041739;-0.0647577;0.0411609;0.0655345;0.064955;0.10051;0.0647944;0.0422865;0.10019;-0.0649106;-0.0281146;0.0680464;0.100306;0.0574776;0.0833679;0.0560671;0.087079;0.0358732;0.129584;-0.0836186;-0.0566169;0.0553076;0.13042;0.0828811;-0.0867601;-0.129962;-0.0728536;-0.0371051;-0.0727817;0.109918;0.0570618;-0.0766242;-0.0527608;0.0886338;0.111979;-0.112539;0.166938;-0.0724682;-0.0724642;0.112493;0.0625306;0.112333
0.0209171;0.0162706;-0.0324031;-0.0323636;-0.0251135;-0.0251661;-0.0502723;-0.0389128;0.0209917;0.0323085;0.0423083;-0.0319166;0.0323432;-0.0503262;0.0644714;0.0422772;0.0503646;-0.0325671;0.0431947;0.0604048;0.0504266;-0.0558838;-0.0417843;-0.0562829;-0.0867037;0.0367312;-0.0649425;0.0419691;-0.0277586;0.0566087;-0.0641032;0.0840399;-0.0432372;-0.0647127;0.0726843;-0.0356906;0.0366202;-0.112767;0.0271285;0.0688377;-0.0596975;0.0425589;-0.0570719;0.112647;-0.0835987;-0.0724257;0.0364014;0.0560366;-0.0626781;-0.0563012
0.0209713;-0.0162235;-0.032451;-0.0324336;0.0251096;0.0250475;-0.0501791;0.0389012;0.0209505;0.0324404;0.0422398;-0.0319588;-0.0325313;-0.0505109;0.0644918;0.0421695;-0.0500619;0.0322659;-0.028677;0.068568;-0.0505851;0.0557081;-0.0420367;0.0563114;0.0872033;0.0356698;-0.064528;0.0419375;0.0281645;0.056361;-0.0640467;0.0839399;0.0435935;0.0646667;-0.0733688;-0.0369492;0.0359276;0.1132;-0.0271428;-0.0732791;-0.0526114;-0.0442372;-0.0558595;-0.112594;-0.0834477;-0.0723493;0.0362522;-0.0560848;0.0628982;-0.0560764
0.0209434;-0.0324187;-0.0325091;-0.032552;0.0502863;0.0501568;-0.050203;0.0778313;-0.041851;-0.0647186;0.0410626;0.0653146;-0.0645794;0.100023;0.0648651;0.0421839;-0.100642;0.0646806;0.0423461;0.0604524;-0.100126;-0.0565361;0.0839891;-0.0560727;-0.0869712;0.0370153;0.13006;-0.0840266;0.0558287;0.0553245;0.130396;0.083301;0.0872127;0.129717;0.0729295;-0.0356646;-0.0718965;-0.111581;-0.0575035;0.0701002;-0.0592659;-0.0855716;0.114094;0.112303;0.166857;-0.0727342;-0.07235;-0.112365;-0.0629198;0.112241
0.0209348;0.0324036;-0.0162206;0.0323732;-0.0251105;0.0501941;0.0251151;0.0388902;-0.0419456;-0.0324507;-0.0200862;-0.0650709;-0.0325049;-0.0501013;0.0319971;0.0419105;0.050402;-0.0649474;-0.0322982;0.0360158;0.0501439;0.028263;-0.042066;-0.0561678;-0.0436007;-0.0359508;0.0650908;-0.0838632;0.056009;0.0558906;0.0649194;-0.0420491;-0.0870934;0.0647242;0.0361427;0.0352794;0.0723466;0.057809;-0.0567088;-0.0700909;0.0316123;-0.0419143;0.112124;-0.0565477;-0.0842976;0.0727624;0.0723904;-0.112276;-0.0625945;-0.056229
0.0209209;0.0162079;-0.0161999;0.0324013;-0.0125739;0.0251817;0.0251255;0.0194138;0.0209576;0.0162342;-0.0213505;0.0321298;-0.0161343;0.0251512;0.0322908;0.0420997;0.0250284;-0.0325119;0.0397781;0.0281521;0.0251804;-0.0277396;0.0211489;0.0560844;0.0432693;-0.0364985;-0.0322872;0.0416625;0.0283029;0.0564753;-0.032328;-0.0416928;-0.0434609;0.0324485;-0.0359458;0.0371663;-0.0361611;-0.0553135;-0.0273587;0.0743133;0.02419;-0.0224975;-0.0553669;0.0565867;0.0421469;0.0723923;-0.0363963;-0.0561973;0.0627161;0.0281375
0.0209633;-0.0161837;-0.0162117;0.0324465;0.012535;-0.0250417;0.0250803;-0.0195322;0.0209642;0.0161908;-0.0213332;0.0321595;0.016247;0.0248999;0.0322672;0.0420084;-0.0252103;0.032336;-0.0326213;0.0363959;-0.0253042;0.0279599;0.0206973;-0.0562348;-0.0436479;-0.0360981;-0.0323379;0.0418503;-0.0279145;0.0563605;-0.0322749;-0.04172;0.0433814;-0.0323401;0.035997;0.0352202;-0.0363808;0.055545;0.0275718;-0.0716011;0.0317731;0.0209458;-0.0566774;-0.0565456;0.0420789;0.072367;-0.0364103;0.0561913;-0.0627951;0.0279718
0.0209215;-0.0324494;-0.0161721;0.0324987;0.0250932;-0.0501943;0.025148;-0.0389249;-0.0420293;-0.0324706;-0.02002;-0.0650592;0.0323499;-0.0504056;0.0321425;0.0419982;-0.0500065;0.0648003;0.0393948;0.0282014;-0.0500769;-0.0287078;-0.041665;0.0564173;0.043264;-0.0364098;0.064811;-0.0835834;-0.0562675;0.0557646;0.0649114;-0.0421987;0.0871923;-0.0649273;-0.0351995;0.0370826;0.0725564;-0.0576089;0.0565029;0.0710872;0.0247442;0.0450687;0.111672;0.0565797;-0.0841972;0.0727429;0.0723227;0.112278;0.0628113;-0.056086
0.0209196;0.032419;-0.016221;0.0161983;-0.0251366;0.0251297;0.0125853;0.0194615;-0.0419137;-0.0323981;-0.0204571;-0.0326351;-0.0324635;-0.0250144;0.0162199;-0.020953;0.0252237;0.0325;-0.0380268;-0.0120643;-0.0251004;0.0275535;-0.0419827;-0.0279323;-0.021927;-0.0361516;0.0324852;0.0417467;0.0562853;0.028277;-0.0320747;0.0210724;-0.0432838;-0.0324538;0.0362759;-0.036155;0.072404;0.026636;0.0577694;0.0330723;-0.0301013;0.0442893;0.0560056;0.028143;0.0416484;-0.0364046;-0.0724538;0.0561354;-0.0628823;0.0560809
0.0209369;0.0161926;-0.016199;0.0161804;-0.0125643;0.0125869;0.0125369;0.0096869;0.020925;0.0162334;-0.0211573;0.0159478;-0.0161603;0.012548;0.0163255;-0.020784;0.012535;0.0162363;0.0342999;-0.0200791;-0.0124867;-0.0281422;0.0211322;0.0280388;0.0215304;-0.0363331;-0.0161853;-0.0210763;0.0279937;0.0279232;0.016488;0.0208186;-0.0216466;-0.0161752;-0.0364721;-0.0366984;-0.0361065;-0.0289936;0.0263425;-0.0376607;-0.02613;0.0213348;-0.0286588;-0.0281678;-0.0208136;-0.0361941;0.0362892;0.0280437;0.0627776;-0.0279863
0.020936;-0.0162078;-0.0162142;0.0162236;0.012535;-0.0125282;0.012543;-0.00977294;0.0209437;0.0161965;-0.0211424;0.0158999;0.0162486;0.0124393;0.0163664;-0.0208544;-0.0126004;-0.0161516;-0.0379141;-0.012081;0.0124767;0.0282159;0.0207311;-0.028097;-0.021891;-0.0361212;-0.0162298;-0.0208551;-0.0281156;0.0279183;0.0165189;0.0209269;0.0217776;0.0162903;0.0361187;-0.0359322;-0.0363818;0.0286803;-0.0263588;0.0357001;-0.0300839;-0.0221528;-0.027646;0.0281551;-0.0208178;-0.0361709;0.0363405;-0.0280145;-0.0627265;-0.028128
0.0209417;-0.0324192;-0.0162051;0.0162417;0.0251108;-0.0251365;0.012595;-0.0194663;-0.0419188;-0.0324255;-0.0204481;-0.0326552;0.0324197;-0.0252271;0.0162727;-0.0208237;-0.0250005;-0.0324173;0.0344991;-0.0202546;0.0252551;-0.0281252;-0.0416542;0.0281482;0.0214997;-0.0363431;0.032362;0.0420138;-0.0561073;0.0282022;-0.0320954;0.0210787;0.0435771;0.0322551;-0.0362612;-0.0364797;0.0727046;-0.0264874;-0.0580193;-0.0356338;-0.0258513;-0.0426883;0.0566268;-0.0282421;0.0416437;-0.0363747;-0.0723691;-0.056206;0.0627501;0.0562451
0.0209031;0.0324397;-0.0161967;-0.0161619;-0.0251377;-0.0250821;-0.0125664;-0.0194266;-0.0418924;-0.0323516;-0.0213154;0.0322142;-0.0324113;0.0251387;-0.0160519;-0.0211275;-0.0252279;0.032472;-0.0380275;-0.0119644;-0.0251133;0.027595;-0.0418944;0.0281717;0.021513;-0.0364164;-0.0323171;0.0418169;0.0563572;-0.0278479;-0.0324326;0.0210899;0.0433301;-0.0324217;0.0363369;0.0366171;0.0725303;-0.0260305;-0.055798;0.0389053;0.0262046;-0.0442982;-0.0554518;0.028183;0.0420512;-0.0360903;0.0725552;0.056117;-0.0626764;-0.0562575
0.0209227;0.0162164;-0.0162044;-0.0161896;-0.0125608;-0.0125665;-0.012561;-0.00972232;0.0208736;0.0161508;-0.0207449;-0.016478;-0.0161951;-0.0125498;-0.0161241;-0.0209684;-0.0125235;0.0162464;0.0343052;-0.020114;-0.0125374;-0.0281101;0.0210696;-0.0281024;-0.0219404;-0.0361246;0.0162262;-0.0210026;0.0279729;-0.0281922;0.0161541;0.0208175;0.0216462;-0.0162896;-0.0361218;0.0359598;-0.0363167;0.0287045;-0.0282938;-0.034293;0.0299622;-0.0212815;0.0282052;-0.0282196;-0.0210427;-0.036305;-0.0361478;0.0281223;0.0627957;0.0281332
0.0209404;-0.0162234;-0.016234;-0.0162292;0.012527;0.0125102;-0.0125553;0.00969356;0.0209261;0.0161974;-0.0207443;-0.0165024;0.0161924;-0.0124993;-0.0161064;-0.0210438;0.0125983;-0.0161553;-0.0378575;-0.0121491;0.0125686;0.0282609;0.0208044;0.0280473;0.0215258;-0.0363499;0.0161698;-0.0208117;-0.0281236;-0.0280963;0.0161802;0.020909;-0.0218054;0.0162614;0.0363922;0.0366577;-0.0361599;-0.028975;0.0283315;0.0360269;0.0261397;0.0221053;0.0277763;0.0281989;-0.0210426;-0.0363215;-0.0362267;-0.0281169;-0.0628868;0.0279769
0.0209248;-0.03241;-0.0161949;-0.0162487;0.0251062;0.0251211;-0.0125135;0.0194582;-0.0418794;-0.0323736;-0.0213158;0.0322108;0.0324727;0.0252315;-0.015949;-0.0209632;0.0250006;-0.0323563;0.0344374;-0.0201657;0.0251532;-0.0281112;-0.0417734;-0.0281282;-0.0219033;-0.0361619;-0.0325305;0.0420625;-0.0560115;-0.0277606;-0.0324064;0.020995;-0.0435892;0.0323691;-0.0363711;0.0360038;0.0724367;0.0271293;0.0560302;-0.0360355;0.0296988;0.0427943;-0.0565053;-0.0281074;0.0420313;-0.0361458;0.0725871;-0.0561324;0.0628626;-0.0560686
0.0209028;0.0324362;-0.0161986;-0.0323591;-0.0251259;-0.0502062;-0.0251158;-0.0389001;-0.0419228;-0.0323262;-0.02174;0.0645777;-0.0324259;0.0501036;-0.0325224;0.041614;-0.0504823;-0.0649046;-0.0322557;0.0362408;0.050137;0.0282887;-0.0419104;0.0561563;0.0432433;-0.0364413;-0.064641;-0.0839506;0.0558648;-0.0567821;0.0642994;-0.0419954;0.0868556;0.0649543;0.035551;-0.0371859;0.0728494;-0.0570763;0.0525332;-0.073949;-0.0238249;0.041799;-0.114104;-0.0566595;-0.0832829;0.072381;-0.0726652;-0.112411;-0.0628938;0.0560963
0.0209125;0.0162251;-0.0161951;-0.0323674;-0.0125714;-0.0251578;-0.0251338;-0.0194367;0.0208769;0.0161088;-0.0205711;-0.032753;-0.0162103;-0.0250427;-0.0327046;0.0417333;-0.0250346;-0.0324958;0.0397523;0.02805;0.0250975;-0.0277948;0.0210326;-0.0561744;-0.0436457;-0.0360139;0.032498;0.0417864;0.0280936;-0.0560393;-0.0329419;-0.0417693;0.0437286;0.032493;-0.0358053;-0.0353632;-0.0366008;0.0549183;0.0314218;0.0698532;-0.03188;0.0225802;0.0567723;0.0565984;0.0416764;0.0725372;0.0361125;-0.0560826;0.0627972;-0.0279623
0.0209577;-0.0162209;-0.0162362;-0.0324711;0.012516;0.025072;-0.0250763;0.0194432;0.0209023;0.0162137;-0.0205241;-0.032732;0.0161455;-0.0249646;-0.032663;0.0416812;0.0251882;0.0323083;-0.0325164;0.0362695;-0.0251101;0.0280073;0.0207101;0.0561571;0.0432429;-0.0365107;0.0324548;0.041893;-0.0280843;-0.0559502;-0.0329442;-0.0416515;-0.0436288;-0.0323687;0.0360086;-0.037031;-0.03591;-0.0558821;-0.0316604;-0.0727932;-0.0241037;-0.0209931;0.0559175;-0.0565404;0.0416577;0.0725666;0.0361519;0.0561458;-0.0627844;-0.028138
0.0209269;-0.032415;-0.016209;-0.0324838;0.025079;0.0502165;-0.0250836;0.0389445;-0.0419026;-0.032401;-0.0217217;0.0646292;0.0324175;0.0504025;-0.0323959;0.041784;0.0500491;0.0647551;0.0393086;0.0283856;-0.0502737;-0.0287306;-0.0418831;-0.0561195;-0.0435805;-0.0359979;-0.064965;-0.0835266;-0.056387;-0.056601;0.0642318;-0.0421622;-0.086996;-0.0648133;-0.0362163;-0.03515;0.0720478;0.0582032;-0.0524;0.0734702;-0.0322438;-0.0451118;-0.111246;0.0568485;-0.0832161;0.0724254;-0.072603;0.112347;0.0628184;0.0562235
